Phone,Email,CreditScore,AgeGroup,FamilyBackground,Income,Clicks,TimeOnSite,CityTier,Comments,Intent
+91-8011843726,user7302@test.com,515,18-25,Married with Kids,295399,0,3.565890447860655,T2,just browsing,1
+91-8332758926,user7303@test.com,842,36-50,Married with Kids,815412,3,1.5686829299551275,T3,call later,0
+91-7273995524,user7304@test.com,434,18-25,Married with Kids,999476,10,6.597425544057881,T1,call later,0
+91-8714233564,user7305@test.com,382,18-25,Single,136409,6,6.077971351314501,T1,looking for 3BHK,0
+91-8663110738,user7306@test.com,690,18-25,Married,259152,6,9.822864304311098,T1,looking for 3BHK,0
+91-8040486581,user7307@test.com,346,51+,Married with Kids,783555,13,1.6764423930975314,T2,call later,0
+91-8214468402,user7308@test.com,691,36-50,Married with Kids,821552,14,8.340154368604273,T1,just browsing,0
+91-7873974281,user7309@test.com,684,26-35,Married,770969,4,0.33871614877790557,T2,not interested,1
+91-8307776395,user7310@test.com,680,18-25,Married with Kids,643823,13,0.7331911233102217,T2,not interested,0
+91-9760707985,user7311@test.com,376,26-35,Married,748116,12,6.480516487497048,T2,just browsing,0
+91-7201831247,user7312@test.com,558,18-25,Married,995950,19,4.064696537727862,T3,not interested,0
+91-8455190819,user7313@test.com,698,36-50,Married with Kids,817904,17,2.305010858051869,T2,looking for 3BHK,0
+91-8740099798,user7314@test.com,399,18-25,Married,148637,0,0.02756510997543149,T3,not interested,1
+91-8620069323,user7315@test.com,800,36-50,Married,272736,12,6.631459310254976,T2,not interested,1
+91-8026559585,user7316@test.com,682,26-35,Married with Kids,317484,19,4.408485707068572,T2,looking for 3BHK,0
+91-9700988516,user7317@test.com,491,36-50,Single,698693,6,1.7078722554954329,T3,urgent,0
+91-8866296258,user7318@test.com,644,26-35,Married with Kids,668160,5,9.7222394911965,T3,call later,1
+91-9750414344,user7319@test.com,309,36-50,Married with Kids,374329,8,3.508417824837291,T1,not interested,0
+91-7775918225,user7320@test.com,563,18-25,Single,623467,9,3.0305970077068043,T1,call later,1
+91-9330334717,user7321@test.com,567,18-25,Married,993138,2,5.103142189571919,T3,call later,0
+91-7939617342,user7322@test.com,494,36-50,Married with Kids,887828,6,2.772067679533212,T1,just browsing,0
+91-9807133816,user7323@test.com,706,26-35,Single,889892,10,2.727621221970433,T3,just browsing,0
+91-8401106422,user7324@test.com,595,26-35,Single,464801,11,9.662866277853762,T3,just browsing,0
+91-8176772833,user7325@test.com,396,26-35,Married with Kids,282386,11,2.6114762179500204,T1,urgent,1
+91-9547156941,user7326@test.com,761,36-50,Married with Kids,107676,12,6.054668332738484,T3,urgent,0
+91-8691165443,user7327@test.com,386,36-50,Single,137312,7,0.3744667700544735,T3,call later,0
+91-9101215068,user7328@test.com,376,36-50,Married with Kids,234220,3,1.5434924783016735,T1,call later,1
+91-9612247976,user7329@test.com,782,36-50,Single,767632,19,0.2208020530177579,T2,call later,0
+91-7572710142,user7330@test.com,445,26-35,Married with Kids,297435,0,5.344767060116892,T2,call later,1
+91-8909428652,user7331@test.com,410,26-35,Single,626943,5,4.916065606767809,T3,looking for 3BHK,0
+91-8041719729,user7332@test.com,596,51+,Married with Kids,942295,1,3.3092251445924936,T1,call later,1
+91-8252813851,user7333@test.com,725,36-50,Married with Kids,685333,13,7.002813682932903,T1,just browsing,0
+91-7980675241,user7334@test.com,633,51+,Married with Kids,407661,17,6.257946538461639,T2,call later,0
+91-7251075147,user7335@test.com,822,36-50,Married,174227,9,6.003417227133493,T3,just browsing,0
+91-7989503091,user7336@test.com,837,51+,Married with Kids,536854,0,3.3625811414261966,T2,just browsing,1
+91-8288186948,user7337@test.com,461,26-35,Single,961221,2,3.2714572765686056,T2,call later,0
+91-8242293089,user7338@test.com,729,26-35,Single,566277,19,8.734483836266184,T3,call later,1
+91-9037140201,user7339@test.com,368,51+,Married,310161,3,5.439647660850179,T3,not interested,0
+91-8586363904,user7340@test.com,432,18-25,Married,154322,17,2.7223419012393246,T3,just browsing,0
+91-7721640614,user7341@test.com,488,36-50,Married,988232,7,5.432207407485228,T3,call later,1
+91-9850753375,user7342@test.com,578,51+,Married with Kids,482926,8,2.667708203384488,T3,call later,0
+91-8523842777,user7343@test.com,729,51+,Married with Kids,497438,18,1.852990393909797,T3,not interested,1
+91-7507830032,user7344@test.com,841,18-25,Single,675429,1,2.8217640229221153,T3,looking for 3BHK,1
+91-8717913967,user7345@test.com,460,26-35,Single,635004,8,6.288924858408823,T1,just browsing,0
+91-7246496090,user7346@test.com,752,51+,Married with Kids,160644,2,5.1583803077073656,T1,just browsing,1
+91-9505285538,user7347@test.com,469,26-35,Single,749938,1,1.645003608848562,T2,not interested,1
+91-9479124141,user7348@test.com,356,36-50,Married with Kids,974931,6,9.07912822125865,T2,looking for 3BHK,0
+91-9894970613,user7349@test.com,539,18-25,Married,842784,16,4.982961019764895,T1,urgent,0
+91-7651730854,user7350@test.com,657,26-35,Married with Kids,825076,16,7.937252459038402,T1,not interested,0
+91-7071556185,user7351@test.com,500,51+,Married with Kids,756742,8,3.3068842733423134,T3,call later,0
+91-9567565872,user7352@test.com,743,18-25,Married with Kids,555441,0,9.575593998101848,T2,call later,0
+91-8455756733,user7353@test.com,601,18-25,Single,310970,0,7.520930977100679,T1,call later,1
+91-9855033125,user7354@test.com,405,18-25,Married with Kids,759527,7,4.545068706440435,T3,urgent,0
+91-8801028757,user7355@test.com,400,18-25,Married with Kids,348926,16,9.022928325165003,T1,call later,0
+91-7332786819,user7356@test.com,396,18-25,Married with Kids,217323,7,7.17466480600287,T2,urgent,0
+91-8212528698,user7357@test.com,328,36-50,Married,465993,18,4.305281937015141,T1,not interested,0
+91-8764078536,user7358@test.com,805,36-50,Married with Kids,551589,3,9.741376198922557,T1,urgent,0
+91-9513830723,user7359@test.com,737,18-25,Married with Kids,851183,17,2.9854333852663917,T2,call later,1
+91-9167400646,user7360@test.com,678,51+,Married with Kids,181117,12,2.565707520214856,T1,just browsing,0
+91-8101285590,user7361@test.com,372,51+,Single,716018,6,8.946562076558514,T2,call later,0
+91-7031581057,user7362@test.com,553,36-50,Married,259895,2,7.073718406913233,T3,urgent,0
+91-9970915287,user7363@test.com,815,26-35,Married,685260,13,3.4550981259397293,T3,urgent,1
+91-7562892519,user7364@test.com,849,18-25,Married with Kids,699251,8,2.3180239429883853,T1,looking for 3BHK,0
+91-9840445174,user7365@test.com,319,51+,Married with Kids,678822,2,1.78038298829027,T3,looking for 3BHK,1
+91-7164930526,user7366@test.com,834,36-50,Single,529967,6,3.134963701097803,T2,looking for 3BHK,0
+91-9181623022,user7367@test.com,720,36-50,Married with Kids,386265,14,1.2553998328432403,T2,call later,1
+91-8581622174,user7368@test.com,745,26-35,Single,696024,3,1.45348146097945,T1,urgent,1
+91-8334512175,user7369@test.com,435,26-35,Married with Kids,835657,4,7.7662430230279655,T3,looking for 3BHK,0
+91-8807049778,user7370@test.com,804,51+,Single,777486,8,0.6376021291709832,T2,just browsing,1
+91-9209716010,user7371@test.com,600,26-35,Married,161581,2,4.392882798291061,T2,not interested,1
+91-9155839073,user7372@test.com,332,26-35,Married with Kids,843991,15,4.04998835390143,T1,not interested,0
+91-9005226160,user7373@test.com,577,18-25,Single,388267,15,9.601910388236691,T3,looking for 3BHK,1
+91-8544985049,user7374@test.com,432,36-50,Single,675324,18,4.655416734540272,T2,looking for 3BHK,0
+91-9499972175,user7375@test.com,826,36-50,Married with Kids,492206,8,1.6085536510565657,T1,looking for 3BHK,0
+91-9302769848,user7376@test.com,425,26-35,Single,965287,19,0.8840469390712635,T1,not interested,0
+91-8905090074,user7377@test.com,644,36-50,Married with Kids,770950,0,7.32438606715025,T2,looking for 3BHK,0
+91-8962319299,user7378@test.com,316,36-50,Married with Kids,809684,16,1.4773644509328954,T2,just browsing,0
+91-9040574911,user7379@test.com,677,51+,Single,823080,11,9.379831083866716,T1,just browsing,0
+91-8266782685,user7380@test.com,359,36-50,Single,646989,8,5.592133295151303,T3,just browsing,1
+91-8658076139,user7381@test.com,766,26-35,Single,827899,4,4.016965870541364,T1,just browsing,1
+91-9042100637,user7382@test.com,690,51+,Married,927610,14,6.843326747697915,T3,urgent,0
+91-9994306261,user7383@test.com,486,36-50,Married with Kids,730022,12,1.98928076068155,T2,looking for 3BHK,0
+91-9959752560,user7384@test.com,797,36-50,Married with Kids,923550,18,3.8225751732123783,T2,call later,0
+91-7357440341,user7385@test.com,660,51+,Married,125387,2,0.33413849977214194,T2,urgent,0
+91-9063989238,user7386@test.com,748,51+,Married,157613,1,8.776781663396932,T1,call later,1
+91-8833342587,user7387@test.com,480,36-50,Single,408810,12,4.252570730996339,T3,call later,0
+91-7295295792,user7388@test.com,429,18-25,Married with Kids,270207,6,7.588251924227424,T1,urgent,0
+91-7477389387,user7389@test.com,448,18-25,Married,653842,8,9.168548006723784,T1,looking for 3BHK,1
+91-9361017654,user7390@test.com,771,36-50,Married,324389,9,6.527931395621657,T1,urgent,1
+91-7130635220,user7391@test.com,799,36-50,Married with Kids,142146,0,3.757467006183753,T3,not interested,0
+91-8791706935,user7392@test.com,654,51+,Married with Kids,200037,15,6.19528483767751,T3,just browsing,0
+91-7876150174,user7393@test.com,510,51+,Married with Kids,506204,10,3.603310478557842,T2,urgent,0
+91-7947953337,user7394@test.com,329,36-50,Single,807479,7,5.6731397257909,T1,urgent,0
+91-7680529141,user7395@test.com,323,36-50,Married,378600,12,4.321653237158573,T3,not interested,1
+91-9395254708,user7396@test.com,521,36-50,Single,597637,15,1.4986842153727808,T1,just browsing,0
+91-7267168851,user7397@test.com,700,36-50,Married with Kids,825938,2,7.801011473969266,T2,call later,0
+91-7234549454,user7398@test.com,811,18-25,Married with Kids,304669,12,4.9641905625262615,T2,not interested,0
+91-8337375247,user7399@test.com,387,51+,Married,947837,16,1.9014265418827703,T1,looking for 3BHK,1
+91-9201665700,user7400@test.com,764,26-35,Single,842883,5,8.918296731733307,T2,urgent,0
+91-8725275028,user7401@test.com,349,36-50,Single,887309,9,8.532187237518071,T3,urgent,0
+91-8249306574,user7402@test.com,402,36-50,Single,591166,8,5.588261499323378,T3,not interested,0
+91-9159295632,user7403@test.com,667,36-50,Married with Kids,162718,17,9.703186769224711,T3,urgent,0
+91-9016087025,user7404@test.com,791,26-35,Married,944532,16,9.271702675938108,T3,just browsing,0
+91-9795307410,user7405@test.com,567,51+,Single,585993,6,8.97005837912841,T2,just browsing,0
+91-8309548957,user7406@test.com,696,51+,Married with Kids,317285,1,1.3329177585079288,T3,not interested,0
+91-9641682476,user7407@test.com,619,36-50,Married with Kids,633930,10,2.946295646187307,T2,not interested,0
+91-7827538833,user7408@test.com,819,36-50,Single,462988,17,4.101902153098252,T2,not interested,0
+91-7754505933,user7409@test.com,748,51+,Married,296215,2,8.31909271667911,T1,looking for 3BHK,0
+91-7554356797,user7410@test.com,775,26-35,Married,329457,13,8.712357617068859,T2,urgent,0
+91-9204133795,user7411@test.com,539,36-50,Single,412627,19,7.51485196236662,T1,call later,1
+91-8279296355,user7412@test.com,557,26-35,Married with Kids,951725,12,4.723992894831986,T2,call later,0
+91-9025619820,user7413@test.com,689,26-35,Married with Kids,961882,16,1.6190115085996248,T3,call later,0
+91-7865033515,user7414@test.com,642,51+,Single,599475,10,0.3519619443322508,T1,not interested,1
+91-7977026054,user7415@test.com,686,36-50,Married with Kids,458773,6,6.993023551406027,T2,looking for 3BHK,0
+91-7040988408,user7416@test.com,693,18-25,Married with Kids,869587,2,9.94154075612669,T2,looking for 3BHK,0
+91-7713759147,user7417@test.com,569,51+,Single,999572,2,3.4547211927216326,T1,call later,1
+91-7323417204,user7418@test.com,448,51+,Married with Kids,411652,1,5.687319027906071,T1,call later,0
+91-8429062211,user7419@test.com,679,18-25,Single,207815,15,8.105818671372978,T3,looking for 3BHK,0
+91-8614274042,user7420@test.com,327,36-50,Single,231651,10,1.8648159924054297,T3,not interested,1
+91-8473288516,user7421@test.com,448,26-35,Single,899019,13,8.295570094596336,T2,not interested,1
+91-7030674998,user7422@test.com,719,26-35,Married with Kids,690469,2,6.253431115262811,T2,call later,0
+91-8961642975,user7423@test.com,579,26-35,Single,803830,6,5.698483089217532,T2,just browsing,0
+91-9084048937,user7424@test.com,481,36-50,Married with Kids,302871,7,7.622816831789862,T2,not interested,0
+91-8414034728,user7425@test.com,465,51+,Single,247000,12,2.4094854176218616,T1,just browsing,0
+91-7769503180,user7426@test.com,316,51+,Married,454489,18,6.147804040126376,T1,urgent,0
+91-7225407206,user7427@test.com,449,51+,Married with Kids,143591,10,2.4037625347870217,T2,not interested,0
+91-8933750137,user7428@test.com,638,51+,Married with Kids,918333,0,1.7953540805131651,T2,just browsing,0
+91-8977211273,user7429@test.com,344,51+,Married with Kids,717699,18,6.2335463767324795,T3,urgent,1
+91-8094137353,user7430@test.com,801,18-25,Married,763859,12,2.6928110157275897,T2,urgent,0
+91-8511333850,user7431@test.com,488,26-35,Single,248490,16,7.143791731807234,T3,call later,0
+91-7215501490,user7432@test.com,360,26-35,Married,421710,8,5.144854394146808,T3,just browsing,1
+91-9240044436,user7433@test.com,593,36-50,Single,881060,18,6.949537628190113,T2,call later,0
+91-7415299975,user7434@test.com,332,18-25,Single,571682,18,8.916188511521172,T1,urgent,1
+91-7535356608,user7435@test.com,598,51+,Single,377390,5,1.3824604450116251,T3,not interested,0
+91-8210429158,user7436@test.com,714,51+,Single,532001,6,0.66738647887713,T3,not interested,0
+91-9731215949,user7437@test.com,848,51+,Single,203425,4,3.99916914733486,T2,not interested,1
+91-7791568468,user7438@test.com,730,18-25,Married,999832,7,7.167076715668372,T1,just browsing,0
+91-7169058004,user7439@test.com,794,36-50,Married with Kids,920935,13,8.861514858446128,T3,looking for 3BHK,0
+91-7340217904,user7440@test.com,399,18-25,Married,497493,17,0.3479440472643347,T2,call later,1
+91-7093830920,user7441@test.com,322,36-50,Married with Kids,952909,19,7.929581560602143,T1,looking for 3BHK,0
+91-7202114192,user7442@test.com,719,26-35,Married with Kids,755709,2,0.7541712368060871,T1,looking for 3BHK,0
+91-7083528761,user7443@test.com,723,36-50,Married with Kids,979230,7,5.805756757094038,T1,urgent,1
+91-7577387192,user7444@test.com,786,26-35,Married,822301,13,3.441028607704293,T3,call later,1
+91-7810864189,user7445@test.com,388,36-50,Single,435144,13,0.17654190274826842,T1,urgent,0
+91-9008844766,user7446@test.com,508,26-35,Single,768868,6,0.9709344440978163,T3,looking for 3BHK,0
+91-8779870515,user7447@test.com,570,26-35,Married with Kids,721853,5,3.5372621409894256,T2,urgent,0
+91-9602307004,user7448@test.com,705,51+,Single,210123,5,9.53753411553862,T1,urgent,0
+91-8839756965,user7449@test.com,577,36-50,Single,429225,11,1.5483206777889191,T3,just browsing,0
+91-8963056298,user7450@test.com,505,51+,Married,612224,14,2.7197705969522215,T1,call later,0
+91-7116422206,user7451@test.com,627,26-35,Single,478578,18,9.941330747058952,T3,call later,0
+91-8246636178,user7452@test.com,635,51+,Single,128957,3,4.806204789190729,T2,looking for 3BHK,1
+91-9413493553,user7453@test.com,337,18-25,Married,763256,2,2.6224510667804033,T3,not interested,0
+91-7045153952,user7454@test.com,527,51+,Single,576490,12,6.159394695123735,T2,urgent,1
+91-7480755340,user7455@test.com,782,36-50,Married with Kids,603344,15,4.360322677047222,T1,call later,1
+91-9617807863,user7456@test.com,433,51+,Married,205634,12,8.583081264480926,T3,not interested,0
+91-9441396669,user7457@test.com,689,18-25,Single,759648,9,0.07979143367579988,T2,call later,0
+91-8859033308,user7458@test.com,724,51+,Single,121150,12,9.967766087012293,T1,looking for 3BHK,1
+91-9300137392,user7459@test.com,809,26-35,Married,974309,7,0.6631244136519909,T2,urgent,0
+91-9048628089,user7460@test.com,726,26-35,Married with Kids,734828,11,5.371236863880277,T1,just browsing,0
+91-8077493355,user7461@test.com,773,26-35,Married,729427,7,6.97399989931918,T2,looking for 3BHK,0
+91-8671638281,user7462@test.com,660,36-50,Married with Kids,856249,8,5.498302007460253,T3,looking for 3BHK,0
+91-9188957790,user7463@test.com,510,51+,Married,383235,9,3.0077375912075954,T2,looking for 3BHK,0
+91-8442320313,user7464@test.com,478,26-35,Single,756260,6,8.554327691857754,T1,not interested,0
+91-9093394138,user7465@test.com,357,51+,Married,408846,2,4.304230307503154,T2,looking for 3BHK,0
+91-9641704468,user7466@test.com,372,18-25,Married,381869,4,3.0070134213655986,T2,just browsing,1
+91-7245829711,user7467@test.com,514,18-25,Married with Kids,653010,2,7.683337010898537,T3,urgent,0
+91-9185962454,user7468@test.com,372,36-50,Married,517294,17,1.4585586799439065,T1,call later,0
+91-7216927603,user7469@test.com,766,51+,Married with Kids,313119,18,2.0500904862407987,T1,not interested,0
+91-8944867731,user7470@test.com,570,18-25,Married,642347,9,2.5276976597557734,T2,looking for 3BHK,1
+91-9350655973,user7471@test.com,798,36-50,Single,642449,8,4.3488097751650265,T1,call later,1
+91-8196982965,user7472@test.com,653,36-50,Married,301773,6,0.2033630695850186,T1,looking for 3BHK,0
+91-8128377860,user7473@test.com,533,26-35,Single,452489,0,9.917756521084694,T1,urgent,1
